kind,clan,clan_rank,clan_result_total,userId,player_rank,player_result,order_in_group
player,SECRET SLEEPERS 1,183,35802,Krassovochek,9,2849,1
player,SECRET SLEEPERS 1,183,35802,Myahfoufi,10,2459,1
clan,MAHARLIKADINO 1,184,35799,,,,0
player,MAHARLIKADINO 1,184,35799,Ezikiel,1,4891,1
player,MAHARLIKADINO 1,184,35799,Addy,2,4413,1
player,MAHARLIKADINO 1,184,35799,Memer095,3,4371,1
player,MAHARLIKADINO 1,184,35799,Tagatugis,4,4116,1
player,MAHARLIKADINO 1,184,35799,tonia18,5,3866,1
player,MAHARLIKADINO 1,184,35799,ron040193,6,3270,1
player,MAHARLIKADINO 1,184,35799,p1nunotv,7,3218,1
player,MAHARLIKADINO 1,184,35799,ambakserph,8,2945,1
player,MAHARLIKADINO 1,184,35799,Pingu,9,2716,1
player,MAHARLIKADINO 1,184,35799,S2k,10,1993,1
clan,DONTSLEEP 2,185,35790,,,,0
player,DONTSLEEP 2,185,35790,MHOYU15,1,4182,1
player,DONTSLEEP 2,185,35790,Sian,2,3996,1
player,DONTSLEEP 2,185,35790,Noom,3,3830,1
player,DONTSLEEP 2,185,35790,HelloKiffy,4,3797,1
player,DONTSLEEP 2,185,35790,Miko,5,3685,1
player,DONTSLEEP 2,185,35790,Daryl15,6,3665,1
player,DONTSLEEP 2,185,35790,Jay,7,3501,1
player,DONTSLEEP 2,185,35790,Lhuie,8,3407,1
player,DONTSLEEP 2,185,35790,Oxyoi,9,2944,1
player,DONTSLEEP 2,185,35790,Jude,10,2783,1
clan,PUYAT,186,35728,,,,0
player,PUYAT,186,35728,Paradox,1,4286,1
player,PUYAT,186,35728,Hotaki003,2,3797,1
player,PUYAT,186,35728,KeefeKenji,3,3740,1
player,PUYAT,186,35728,H4dezGaming,4,3730,1
player,PUYAT,186,35728,jamsky,5,3592,1
player,PUYAT,186,35728,Keefe21,6,3541,1
player,PUYAT,186,35728,Clifford,7,3411,1
player,PUYAT,186,35728,DarkDire,8,3307,1
player,PUYAT,186,35728,gotchifr3n,9,3246,1
player,PUYAT,186,35728,Ivanke9000,10,3078,1
clan,WINNING THE FIRST PLACE,187,35723,,,,0
player,WINNING THE FIRST PLACE,187,35723,Yuzu,1,4387,1
player,WINNING THE FIRST PLACE,187,35723,michael,2,4351,1
player,WINNING THE FIRST PLACE,187,35723,utanft,3,4179,1
player,WINNING THE FIRST PLACE,187,35723,po,4,4036,1
player,WINNING THE FIRST PLACE,187,35723,HALmon,5,3881,1
player,WINNING THE FIRST PLACE,187,35723,Chikaqyu,6,3804,1
player,WINNING THE FIRST PLACE,187,35723,mew,7,3708,1
player,WINNING THE FIRST PLACE,187,35723,Kuro,8,3334,1
player,WINNING THE FIRST PLACE,187,35723,aosun,9,3307,1
player,WINNING THE FIRST PLACE,187,35723,Freedomof,10,736,1
clan,OTTO ARMY,188,35693,,,,0
player,OTTO ARMY,188,35693,Haktan,1,4006,1
player,OTTO ARMY,188,35693,mchtdrn,2,3892,1
player,OTTO ARMY,188,35693,Batuhan,3,3829,1
player,OTTO ARMY,188,35693,Masketila,4,3736,1
player,OTTO ARMY,188,35693,Theremus,5,3705,1
player,OTTO ARMY,188,35693,ibrmrdl,6,3547,1
player,OTTO ARMY,188,35693,UgurEfe,7,3543,1
player,OTTO ARMY,188,35693,Root,8,3317,1
player,OTTO ARMY,188,35693,SerhatDurmusogl,9,3093,1
player,OTTO ARMY,188,35693,Kodalak,10,3025,1
clan,CAMARADERIE 1,189,35675,,,,0
player,CAMARADERIE 1,189,35675,Fire,1,6134,1
player,CAMARADERIE 1,189,35675,Ryan,2,4749,1
player,CAMARADERIE 1,189,35675,mudnard,3,3928,1
player,CAMARADERIE 1,189,35675,Dabi,4,3865,1
player,CAMARADERIE 1,189,35675,JohnnyP,5,3745,1
player,CAMARADERIE 1,189,35675,Targ3t,6,3551,1
player,CAMARADERIE 1,189,35675,KuysCrypto,7,3468,1
player,CAMARADERIE 1,189,35675,Riza,8,3403,1
player,CAMARADERIE 1,189,35675,sayo,9,2832,1
clan,TEAM UNSTOPPABLE,190,35640,,,,0
player,TEAM UNSTOPPABLE,190,35640,Balongzkie,1,4912,1
player,TEAM UNSTOPPABLE,190,35640,kulit,2,4873,1
player,TEAM UNSTOPPABLE,190,35640,Desider,3,4392,1
player,TEAM UNSTOPPABLE,190,35640,vonzi,4,4277,1
player,TEAM UNSTOPPABLE,190,35640,Manheim,5,4070,1
player,TEAM UNSTOPPABLE,190,35640,Cryptomancy,6,4032,1
player,TEAM UNSTOPPABLE,190,35640,0203,7,3577,1
player,TEAM UNSTOPPABLE,190,35640,SUPERDENVER,8,2963,1
player,TEAM UNSTOPPABLE,190,35640,Toby,9,2544,1
clan,DHER 1,191,35600,,,,0
clan,SLEEPING KNIGHTS 1,191,35600,,,,0
player,DHER 1,191,35600,Loyshhh,1,4475,1
player,SLEEPING KNIGHTS 1,191,35600,Putchoy,1,4631,1
player,SLEEPING KNIGHTS 1,191,35600,Ched11,2,4570,1
player,DHER 1,191,35600,noypete,2,4290,1
player,SLEEPING KNIGHTS 1,191,35600,Gyuri,3,4221,1
player,DHER 1,191,35600,Karl0000,3,4091,1
player,DHER 1,191,35600,gamefrosting,4,3958,1
player,SLEEPING KNIGHTS 1,191,35600,Vinsanity,4,4217,1
player,DHER 1,191,35600,DHER,5,3795,1
player,SLEEPING KNIGHTS 1,191,35600,Sirenz,5,4183,1
player,SLEEPING KNIGHTS 1,191,35600,bash,6,3821,1
player,DHER 1,191,35600,Edgar,6,3580,1
player,SLEEPING KNIGHTS 1,191,35600,Albeeeeen,7,3704,1
player,DHER 1,191,35600,Oric,7,3308,1
player,SLEEPING KNIGHTS 1,191,35600,Feitan,8,3699,1
player,DHER 1,191,35600,momo05,8,3090,1
player,DHER 1,191,35600,Maemae,9,3000,1
player,SLEEPING KNIGHTS 1,191,35600,Sirenz,9,2554,1
player,SLEEPING KNIGHTS 1,191,35600,Alanmar30,10,0,1
player,DHER 1,191,35600,oracion123,10,2013,1
clan,S2E 1,192,35552,,,,0
player,S2E 1,192,35552,Cryptonitz,1,4113,1
player,S2E 1,192,35552,kingwilliams,2,3894,1
player,S2E 1,192,35552,jondixdc,3,3811,1
player,S2E 1,192,35552,JKIT24,4,3772,1
player,S2E 1,192,35552,Donrey05,5,3714,1
player,S2E 1,192,35552,dgracia926,6,3673,1
player,S2E 1,192,35552,JaysonTyson,7,3504,1
player,S2E 1,192,35552,JollyB,8,3454,1
player,S2E 1,192,35552,Genaachu,9,2878,1
player,S2E 1,192,35552,Luckynitz,10,2739,1
clan,SLEEPPGTCHI-SLAYER 1,193,35462,,,,0
player,SLEEPPGTCHI-SLAYER 1,193,35462,Caseyy,1,6146,1
player,SLEEPPGTCHI-SLAYER 1,193,35462,zeddrop,2,4179,1
player,SLEEPPGTCHI-SLAYER 1,193,35462,CryptoNathZzz,3,4169,1
player,SLEEPPGTCHI-SLAYER 1,193,35462,Senku,4,4053,1
player,SLEEPPGTCHI-SLAYER 1,193,35462,Khyzzer,5,3944,1
player,SLEEPPGTCHI-SLAYER 1,193,35462,Justeen,6,3848,1
player,SLEEPPGTCHI-SLAYER 1,193,35462,emed,7,3745,1
player,SLEEPPGTCHI-SLAYER 1,193,35462,PagzD,8,3552,1
player,SLEEPPGTCHI-SLAYER 1,193,35462,MasterSlash,9,1826,1
clan,AKASHIC RECORDS,194,35458,,,,0
player,AKASHIC RECORDS,194,35458,Ghinzo36,1,6469,1
player,AKASHIC RECORDS,194,35458,Naratones36,2,4032,1
player,AKASHIC RECORDS,194,35458,eun,3,3770,1
player,AKASHIC RECORDS,194,35458,Aj,4,3746,1
player,AKASHIC RECORDS,194,35458,Glennie,5,3642,1
player,AKASHIC RECORDS,194,35458,Zynixia,6,3248,1
player,AKASHIC RECORDS,194,35458,Sunako,7,3197,1
player,AKASHIC RECORDS,194,35458,Jaoundzilla,8,2880,1
player,AKASHIC RECORDS,194,35458,Zoldyck01,9,2388,1
player,AKASHIC RECORDS,194,35458,bossg,10,2086,1
clan,SAMGYYY CLAN,195,35388,,,,0
player,SAMGYYY CLAN,195,35388,Dol,1,4846,1
player,SAMGYYY CLAN,195,35388,DAMBY,2,4454,1
player,SAMGYYY CLAN,195,35388,Samgyyyy,3,4085,1
player,SAMGYYY CLAN,195,35388,Usoppp,4,4016,1
player,SAMGYYY CLAN,195,35388,GDG,5,4003,1
player,SAMGYYY CLAN,195,35388,raralph,6,3819,1
player,SAMGYYY CLAN,195,35388,Apol,7,3462,1
player,SAMGYYY CLAN,195,35388,Robhlians,8,3223,1
player,SAMGYYY CLAN,195,35388,Aj,9,2766,1
player,SAMGYYY CLAN,195,35388,Prettysign01,10,714,1
clan,ASTRAL VOYAGE,196,35363,,,,0
player,ASTRAL VOYAGE,196,35363,vangxinhiu,1,4176,1
player,ASTRAL VOYAGE,196,35363,Vant16,2,4087,1
player,ASTRAL VOYAGE,196,35363,Yunus,3,3763,1
player,ASTRAL VOYAGE,196,35363,Ferdiannsy,4,3643,1
player,ASTRAL VOYAGE,196,35363,Lapet,5,3621,1
player,ASTRAL VOYAGE,196,35363,DIMAIPOD,6,3579,1
player,ASTRAL VOYAGE,196,35363,shifter,7,3577,1
player,ASTRAL VOYAGE,196,35363,Vistero,8,3180,1
player,ASTRAL VOYAGE,196,35363,Ferdiannsy33,9,3007,1
player,ASTRAL VOYAGE,196,35363,ultramen,10,2730,1
clan,CRYPTOHAMSTERS,197,35359,,,,0
player,CRYPTOHAMSTERS,197,35359,Multozz87,1,5242,1
player,CRYPTOHAMSTERS,197,35359,Aaxxeel,2,4091,1
player,CRYPTOHAMSTERS,197,35359,KOT5,3,4007,1
player,CRYPTOHAMSTERS,197,35359,Shmelev74,4,3841,1
player,CRYPTOHAMSTERS,197,35359,Temandri,5,3635,1
player,CRYPTOHAMSTERS,197,35359,getsun01,6,3212,1
player,CRYPTOHAMSTERS,197,35359,p4tr3g,7,3073,1
player,CRYPTOHAMSTERS,197,35359,Shinoby,8,2809,1
player,CRYPTOHAMSTERS,197,35359,Blek5000,9,2804,1
player,CRYPTOHAMSTERS,197,35359,Sleep,10,2645,1
clan,AYAWKOLBA,198,35312,,,,0
player,AYAWKOLBA,198,35312,Kislot,1,4293,1
player,AYAWKOLBA,198,35312,Ethoughts,2,4148,1
player,AYAWKOLBA,198,35312,Obeto,3,4053,1
player,AYAWKOLBA,198,35312,gry,4,3894,1
player,AYAWKOLBA,198,35312,Huzzle,5,3785,1
player,AYAWKOLBA,198,35312,Josh07,6,3635,1
player,AYAWKOLBA,198,35312,Blakay,7,3634,1
player,AYAWKOLBA,198,35312,Ace01,8,3306,1
player,AYAWKOLBA,198,35312,Marcus,9,2727,1
player,AYAWKOLBA,198,35312,Russ,10,1837,1
clan,BERLOGA,199,35264,,,,0
player,BERLOGA,199,35264,Medwed,1,4625,1
player,BERLOGA,199,35264,Mushop,2,4359,1
player,BERLOGA,199,35264,Aleksandr,3,4141,1
player,BERLOGA,199,35264,Xtence,4,3875,1
player,BERLOGA,199,35264,Chestor,5,3805,1
player,BERLOGA,199,35264,Zexat,6,3760,1
player,BERLOGA,199,35264,Bitcowin,7,3677,1
player,BERLOGA,199,35264,Domikus,8,3647,1
player,BERLOGA,199,35264,Nigan,9,3375,1
player,BERLOGA,199,35264,370050,10,0,1
clan,ONE PIECE CRYPTO,200,35259,,,,0
player,ONE PIECE CRYPTO,200,35259,Meelo,1,4548,1
player,ONE PIECE CRYPTO,200,35259,Carol,2,4370,1
player,ONE PIECE CRYPTO,200,35259,Jrlamoste,3,3553,1
player,ONE PIECE CRYPTO,200,35259,XDREAMER,4,3542,1
player,ONE PIECE CRYPTO,200,35259,Cassie04,5,3321,1
player,ONE PIECE CRYPTO,200,35259,Darien,6,3292,1
player,ONE PIECE CRYPTO,200,35259,Vladimir,7,3242,1
player,ONE PIECE CRYPTO,200,35259,Luffy,8,3231,1
player,ONE PIECE CRYPTO,200,35259,ArdsAnna,9,3083,1
player,ONE PIECE CRYPTO,200,35259,Navi,10,3077,1
clan,MYANMAR 1,201,35244,,,,0
player,MYANMAR 1,201,35244,tunlinn223,1,5258,1
player,MYANMAR 1,201,35244,JULY07,2,4380,1
player,MYANMAR 1,201,35244,tradejohnn,3,4204,1
player,MYANMAR 1,201,35244,Wintxhein,4,4089,1
player,MYANMAR 1,201,35244,Chalyi,5,3363,1
player,MYANMAR 1,201,35244,MINNYE,6,3335,1
player,MYANMAR 1,201,35244,Marshal,7,3334,1
player,MYANMAR 1,201,35244,Mingyu1989,8,2821,1
player,MYANMAR 1,201,35244,Nyi,9,2354,1
player,MYANMAR 1,201,35244,Ange,10,2106,1
clan,EMERALD PAES.SIGNTNA 1,202,35194,,,,0
player,EMERALD PAES.SIGNTNA 1,202,35194,Sunjae,1,4127,1
player,EMERALD PAES.SIGNTNA 1,202,35194,Monncrypto,2,4059,1
player,EMERALD PAES.SIGNTNA 1,202,35194,azra,3,3868,1
player,EMERALD PAES.SIGNTNA 1,202,35194,sungsuho,4,3577,1
player,EMERALD PAES.SIGNTNA 1,202,35194,EmotionalDMG,5,3528,1
player,EMERALD PAES.SIGNTNA 1,202,35194,Nyxai,6,3429,1
player,EMERALD PAES.SIGNTNA 1,202,35194,Osaragi,7,3391,1
player,EMERALD PAES.SIGNTNA 1,202,35194,Monicar,8,3246,1
player,EMERALD PAES.SIGNTNA 1,202,35194,Muzan,9,3025,1
player,EMERALD PAES.SIGNTNA 1,202,35194,Leejinki,10,2944,1
clan,NEZHA 2.2,203,35177,,,,0
player,NEZHA 2.2,203,35177,Yujinn,1,4517,1
player,NEZHA 2.2,203,35177,StPeterRDG,2,4235,1
player,NEZHA 2.2,203,35177,PandeCoco0627,3,3887,1
player,NEZHA 2.2,203,35177,Reymomo,4,3656,1
player,NEZHA 2.2,203,35177,Meowsome,5,3614,1
player,NEZHA 2.2,203,35177,Tesla,6,3361,1
player,NEZHA 2.2,203,35177,deCode,7,3265,1
player,NEZHA 2.2,203,35177,mykiel,8,3233,1
player,NEZHA 2.2,203,35177,raymaaaark,9,2753,1
player,NEZHA 2.2,203,35177,pov,10,2656,1
clan,AG.GOTCHI,204,35168,,,,0
player,AG.GOTCHI,204,35168,jin,1,4565,1
player,AG.GOTCHI,204,35168,n21,2,4333,1
player,AG.GOTCHI,204,35168,Gotchi,3,3894,1
player,AG.GOTCHI,204,35168,DarkMode,4,3789,1
player,AG.GOTCHI,204,35168,imniko,5,3729,1
player,AG.GOTCHI,204,35168,Sardon27,6,3690,1
player,AG.GOTCHI,204,35168,R3N,7,3665,1
player,AG.GOTCHI,204,35168,Crypthor,8,3659,1
player,AG.GOTCHI,204,35168,Zoldick70,9,2643,1
player,AG.GOTCHI,204,35168,Zilla,10,1201,1
clan,TULOGPH,205,35157,,,,0
player,TULOGPH,205,35157,Jayson09,1,3916,1
player,TULOGPH,205,35157,YhanC,2,3907,1
player,TULOGPH,205,35157,RAP,3,3902,1
player,TULOGPH,205,35157,Asteri,4,3793,1
player,TULOGPH,205,35157,Reymar,5,3689,1
player,TULOGPH,205,35157,Viiinxyz,6,3688,1
player,TULOGPH,205,35157,Mench,7,3425,1
player,TULOGPH,205,35157,Rujanx,8,3307,1
player,TULOGPH,205,35157,Neri,9,2950,1
player,TULOGPH,205,35157,cryptonation,10,2580,1
clan,RICHES2DUST,206,35146,,,,0
player,RICHES2DUST,206,35146,Acardius,1,3888,1
player,RICHES2DUST,206,35146,Hondaddy,2,3886,1
player,RICHES2DUST,206,35146,Pablo0420,3,3852,1
player,RICHES2DUST,206,35146,Russjyx,4,3812,1
player,RICHES2DUST,206,35146,aiysh,5,3762,1
player,RICHES2DUST,206,35146,Chairo,6,3711,1
player,RICHES2DUST,206,35146,zeecrypto,7,3532,1
player,RICHES2DUST,206,35146,EXCEED,8,3491,1
player,RICHES2DUST,206,35146,Tano00151,9,3427,1
player,RICHES2DUST,206,35146,Kingmamashi,10,1785,1
clan,VICTUS,207,35136,,,,0
player,VICTUS,207,35136,Christoper,1,3814,1
player,VICTUS,207,35136,JA,2,3745,1
player,VICTUS,207,35136,Anthony,3,3701,1
player,VICTUS,207,35136,22,4,3655,1
player,VICTUS,207,35136,Eyemo,5,3615,1
player,VICTUS,207,35136,Apollo,6,3604,1
player,VICTUS,207,35136,user#972Z3M,7,3582,1
player,VICTUS,207,35136,Alexies,8,3510,1
player,VICTUS,207,35136,Mobiano,9,3071,1
player,VICTUS,207,35136,Joshua,10,2839,1
clan,DESOLATOR,208,35103,,,,0
player,DESOLATOR,208,35103,Jaybol,1,4441,1
player,DESOLATOR,208,35103,Sese,2,3933,1
player,DESOLATOR,208,35103,Heath,3,3878,1
player,DESOLATOR,208,35103,Stewie,4,3644,1
player,DESOLATOR,208,35103,yeshyeshung,5,3638,1
player,DESOLATOR,208,35103,COCO,6,3516,1
player,DESOLATOR,208,35103,Snitchiro,7,3275,1
player,DESOLATOR,208,35103,Shin,8,3221,1
player,DESOLATOR,208,35103,sparkz,9,2993,1
player,DESOLATOR,208,35103,yhujin,10,2564,1
clan,LINKUP 1,209,35100,,,,0
player,LINKUP 1,209,35100,Jack,1,4468,1
player,LINKUP 1,209,35100,BlackDii,2,4058,1
player,LINKUP 1,209,35100,Alex1749,3,3909,1
player,LINKUP 1,209,35100,rogeriopr3,4,3828,1
player,LINKUP 1,209,35100,BLACKHUNTER,5,3754,1
player,LINKUP 1,209,35100,rono,6,3284,1
player,LINKUP 1,209,35100,Skyhunter,7,3259,1
player,LINKUP 1,209,35100,Criptoverso,8,3139,1
player,LINKUP 1,209,35100,Niko,9,2923,1
player,LINKUP 1,209,35100,ajstreamingt,10,2478,1
clan,NAMELESS 1,210,35076,,,,0
player,NAMELESS 1,210,35076,Kurimaw09,1,4571,1
player,NAMELESS 1,210,35076,haruwu,2,4507,1
player,NAMELESS 1,210,35076,Nameless,3,4089,1
player,NAMELESS 1,210,35076,Rhy15,4,3923,1
player,NAMELESS 1,210,35076,liamelaine,5,3636,1
player,NAMELESS 1,210,35076,Wen,6,3615,1
player,NAMELESS 1,210,35076,Nickaki02,7,3449,1
player,NAMELESS 1,210,35076,truthsfinder,8,3428,1
player,NAMELESS 1,210,35076,Imkeevin,9,3105,1
player,NAMELESS 1,210,35076,Doc,10,753,1
clan,SLEEPWALKER PH 1,211,34974,,,,0
player,SLEEPWALKER PH 1,211,34974,bens,1,4279,1
player,SLEEPWALKER PH 1,211,34974,Yowee,2,4000,1
player,SLEEPWALKER PH 1,211,34974,Superkiffy,3,3987,1
player,SLEEPWALKER PH 1,211,34974,winnerjem,4,3827,1
player,SLEEPWALKER PH 1,211,34974,byakugan,5,3505,1
player,SLEEPWALKER PH 1,211,34974,steph,6,3485,1
player,SLEEPWALKER PH 1,211,34974,crypy10,7,3226,1
player,SLEEPWALKER PH 1,211,34974,crypton,8,3169,1
player,SLEEPWALKER PH 1,211,34974,Deen,9,3034,1
player,SLEEPWALKER PH 1,211,34974,Neggy,10,2462,1
clan,AKD,212,34969,,,,0
player,AKD,212,34969,Leonov,1,5973,1
player,AKD,212,34969,Tasha,2,4055,1
player,AKD,212,34969,Newart,3,3882,1
player,AKD,212,34969,Olga,4,3667,1
player,AKD,212,34969,Rylanor,5,3566,1
player,AKD,212,34969,EvgeniyaGlady,6,3275,1
player,AKD,212,34969,Jo,7,3202,1
player,AKD,212,34969,tim,8,2937,1
player,AKD,212,34969,Shootoff,9,2506,1
player,AKD,212,34969,Nomercy,10,1906,1
clan,D'LASTROW.SIGNTNS,213,34893,,,,0
player,D'LASTROW.SIGNTNS,213,34893,Oplok2damoon,1,4243,1
player,D'LASTROW.SIGNTNS,213,34893,Nyortzy,2,4003,1
player,D'LASTROW.SIGNTNS,213,34893,August25,3,3907,1
player,D'LASTROW.SIGNTNS,213,34893,Piagel,4,3882,1
player,D'LASTROW.SIGNTNS,213,34893,Ketz,5,3665,1
player,D'LASTROW.SIGNTNS,213,34893,Drei,6,3329,1
player,D'LASTROW.SIGNTNS,213,34893,SANA,7,3212,1
player,D'LASTROW.SIGNTNS,213,34893,DIN,8,3070,1
player,D'LASTROW.SIGNTNS,213,34893,Chessman,9,3070,1
player,D'LASTROW.SIGNTNS,213,34893,Shang,10,2512,1
clan,SLEEPHUNTERS.GUILD 4,214,34866,,,,0
player,SLEEPHUNTERS.GUILD 4,214,34866,Jotlnd,1,5025,1
player,SLEEPHUNTERS.GUILD 4,214,34866,astro,2,4584,1
player,SLEEPHUNTERS.GUILD 4,214,34866,Hachi1825,3,3907,1
player,SLEEPHUNTERS.GUILD 4,214,34866,taeto,4,3720,1
player,SLEEPHUNTERS.GUILD 4,214,34866,liyah,5,3549,1
player,SLEEPHUNTERS.GUILD 4,214,34866,Mikasa,6,3271,1
player,SLEEPHUNTERS.GUILD 4,214,34866,Jemmz,7,3194,1
player,SLEEPHUNTERS.GUILD 4,214,34866,gelooooow,8,2930,1
player,SLEEPHUNTERS.GUILD 4,214,34866,mar,9,2917,1
player,SLEEPHUNTERS.GUILD 4,214,34866,Lucien,10,1769,1
clan,INTROBOIS 1,215,34824,,,,0
player,INTROBOIS 1,215,34824,Rish,1,4177,1
player,INTROBOIS 1,215,34824,DemonLord,2,3942,1
player,INTROBOIS 1,215,34824,Keno,3,3876,1
player,INTROBOIS 1,215,34824,Tin,4,3825,1
player,INTROBOIS 1,215,34824,cozen,5,3781,1
player,INTROBOIS 1,215,34824,Sleepmaster,6,3547,1
player,INTROBOIS 1,215,34824,mamacel,7,3398,1
player,INTROBOIS 1,215,34824,GabStudio,8,3209,1
player,INTROBOIS 1,215,34824,TheDestroyer,9,3059,1
player,INTROBOIS 1,215,34824,Mynrdbln,10,2010,1
clan,GAMEOFTHRONES,216,34809,,,,0
player,GAMEOFTHRONES,216,34809,IsraSleepy,1,4707,1
player,GAMEOFTHRONES,216,34809,levi,2,4240,1
player,GAMEOFTHRONES,216,34809,Triksya,3,3976,1
player,GAMEOFTHRONES,216,34809,Miniedapoo,4,3927,1
player,GAMEOFTHRONES,216,34809,Laster,5,3833,1
player,GAMEOFTHRONES,216,34809,BERTA,6,3738,1
player,GAMEOFTHRONES,216,34809,Ttnqgalet,7,3409,1
player,GAMEOFTHRONES,216,34809,Selle,8,2956,1
player,GAMEOFTHRONES,216,34809,Bert,9,2694,1
player,GAMEOFTHRONES,216,34809,Saym,10,1329,1
clan,TOPS 1,217,34770,,,,0
player,TOPS 1,217,34770,Warfalamay,1,5284,1
player,TOPS 1,217,34770,CrazyMoney1,2,4651,1
player,TOPS 1,217,34770,Skittels,3,4235,1
player,TOPS 1,217,34770,Jenya1101,4,4157,1
player,TOPS 1,217,34770,Lenassta,5,3928,1
player,TOPS 1,217,34770,Vladimir18,6,3833,1
player,TOPS 1,217,34770,SerTsoy,7,2853,1
player,TOPS 1,217,34770,DMX36ru,8,2723,1
player,TOPS 1,217,34770,Nrbek02,9,1973,1
player,TOPS 1,217,34770,ChunkLead,10,1133,1
clan,WOLF GANG,218,34645,,,,0
player,WOLF GANG,218,34645,Zerokhinze,1,4062,1
player,WOLF GANG,218,34645,cryptojhonnel,2,3880,1
player,WOLF GANG,218,34645,Shammz,3,3872,1
player,WOLF GANG,218,34645,Akii,4,3839,1
player,WOLF GANG,218,34645,Andengerist,5,3730,1
player,WOLF GANG,218,34645,Robyn,6,3518,1
player,WOLF GANG,218,34645,Anaknijihoz,7,3172,1
player,WOLF GANG,218,34645,Aia,8,3124,1
player,WOLF GANG,218,34645,Eepyboi,9,3043,1
player,WOLF GANG,218,34645,Kaizen,10,2405,1
clan,SOLANAPH,219,34601,,,,0
player,SOLANAPH,219,34601,Venir123,1,4255,1
player,SOLANAPH,219,34601,sasa,2,4057,1
player,SOLANAPH,219,34601,Jossss,3,3996,1
player,SOLANAPH,219,34601,Avrio,4,3944,1
player,SOLANAPH,219,34601,Nova,5,3676,1
player,SOLANAPH,219,34601,Shoti,6,3349,1
player,SOLANAPH,219,34601,Enrique,7,3045,1
player,SOLANAPH,219,34601,Raizel,8,3032,1
player,SOLANAPH,219,34601,Wa2zy,9,2638,1
player,SOLANAPH,219,34601,Amang,10,2609,1
clan,34646,220,34522,,,,0
player,34646,220,34522,Lampard,1,3962,1
player,34646,220,34522,Thoay,2,3927,1
player,34646,220,34522,RumPixels,3,3924,1
player,34646,220,34522,Thansau9x,4,3804,1
player,34646,220,34522,CuongKen,5,3717,1
player,34646,220,34522,NhanDo79,6,3635,1
player,34646,220,34522,khanhdang356,7,3523,1
player,34646,220,34522,hwihwang,8,3350,1
player,34646,220,34522,Thor,9,2948,1
player,34646,220,34522,Shadow,10,1732,1
clan,PASTA LA VISTA,221,34511,,,,0
player,PASTA LA VISTA,221,34511,Mamaz,1,4603,1
player,PASTA LA VISTA,221,34511,Lira,2,4535,1
player,PASTA LA VISTA,221,34511,Archie,3,4401,1
player,PASTA LA VISTA,221,34511,Zenday,4,4397,1
player,PASTA LA VISTA,221,34511,Maha,5,3613,1
player,PASTA LA VISTA,221,34511,kareslav,6,3365,1
player,PASTA LA VISTA,221,34511,katka,7,2661,1
player,PASTA LA VISTA,221,34511,annef,8,2639,1
player,PASTA LA VISTA,221,34511,LaFlame,9,2181,1
player,PASTA LA VISTA,221,34511,Ellie,10,2116,1
clan,POGGERS,222,34492,,,,0
player,POGGERS,222,34492,w33ee,1,4413,1
player,POGGERS,222,34492,Tayanko,2,4061,1
player,POGGERS,222,34492,ezrazoel,3,3923,1
player,POGGERS,222,34492,vhinz,4,3837,1
player,POGGERS,222,34492,Mapktzav,5,3758,1
player,POGGERS,222,34492,cryptoken,6,3359,1
player,POGGERS,222,34492,Cutie,7,3295,1
player,POGGERS,222,34492,Iking,8,3029,1
player,POGGERS,222,34492,jingz,9,2712,1
player,POGGERS,222,34492,Bellat,10,2105,1
clan,PEAK FRENS 3,223,34455,,,,0
player,PEAK FRENS 3,223,34455,Yococ,1,5133,1
player,PEAK FRENS 3,223,34455,Razzor,2,4314,1
player,PEAK FRENS 3,223,34455,Yotzisaurus,3,3920,1
player,PEAK FRENS 3,223,34455,xfat,4,3909,1
player,PEAK FRENS 3,223,34455,Taka,5,3701,1
player,PEAK FRENS 3,223,34455,Ning,6,3609,1
player,PEAK FRENS 3,223,34455,Bosslei,7,3557,1
player,PEAK FRENS 3,223,34455,ggfhhhh,8,3358,1
player,PEAK FRENS 3,223,34455,Matteo,9,2954,1
clan,СКВОЗНЯК,224,34452,,,,0
player,СКВОЗНЯК,224,34452,Ozi,1,3943,1
player,СКВОЗНЯК,224,34452,Kostik,2,3650,1
player,СКВОЗНЯК,224,34452,ilyuxa,3,3606,1
player,СКВОЗНЯК,224,34452,Dsverba,4,3489,1
player,СКВОЗНЯК,224,34452,Irina070101,5,3482,1
player,СКВОЗНЯК,224,34452,ubikon12,6,3473,1
player,СКВОЗНЯК,224,34452,Ludzakura,7,3383,1
player,СКВОЗНЯК,224,34452,Vital,8,3294,1
player,СКВОЗНЯК,224,34452,Strateg,9,3115,1
player,СКВОЗНЯК,224,34452,Olga,10,3017,1
clan,DYNOBOT,225,34302,,,,0
player,DYNOBOT,225,34302,Pakukerecek,1,4021,1
player,DYNOBOT,225,34302,Ani,2,3956,1
player,DYNOBOT,225,34302,Wellleh,3,3752,1
player,DYNOBOT,225,34302,aja,4,3730,1
player,DYNOBOT,225,34302,adie,5,3680,1
player,DYNOBOT,225,34302,Putrisaila,6,3484,1
player,DYNOBOT,225,34302,Bee,7,3453,1
player,DYNOBOT,225,34302,nata,8,2959,1
player,DYNOBOT,225,34302,Bacin,9,2941,1
player,DYNOBOT,225,34302,Za,10,2326,1
clan,LAVANCHUNG2002,226,34276,,,,0
player,LAVANCHUNG2002,226,34276,fhyujyt,1,4295,1
